SS_GROUP,Village,Surface,soil_0,soil_10,soil_11,soil_12,soil_16,soil_17,soil_18,soil_2,soil_22,soil_24,soil_25,soil_26,soil_29,soil_4,soil_5,soil_6
3,6174,11.023,,,,,,,,,,,,,,1.0,,
3,6175,11.7458,,,,,,,,,,,,,,1.0,,
3,6176,15.3282,,,,,,,,,,,,,,1.0,,
3,6225,8.37466,,,,,,,,,,,,,,1.0,,
3,6237,11.7609,,,,,,,,,,,,,,1.0,,
3,6238,5.73504,,,,,,,,,,,,,,1.0,,
3,6239,5.3517,,,,,,,,,,,,,,1.0,,
3,6240,9.86401,,,,,,,,,,,,,,1.0,,
3,6242,6.37591,,,,,,,,,,,,,,1.0,,
3,6247,8.19358,,,,,,,,,,,,,,1.0,,
3,6248,7.44839,,,,,,,,,,,,,,1.0,,
3,6249,3.76522,,,,,,,,,,,,,,1.0,,
3,6250,8.25267,,,,,,,,,,,,,,1.0,,
3,6251,8.05976,,,,,,,,,,,,,,1.0,,
3,6252,7.32596,,,,,,,,,,,,,,1.0,,
3,6253,14.1308,,,,,,,,,,,,,,1.0,,
3,6261,5.17477,,,,,,,,,,,,,,1.0,,
3,6262,9.41812,,,,,,,,,,,,,,1.0,,
3,6263,13.9058,,,,,,,,,,,,,,1.0,,
3,6264,9.36661,,,,,,,,,,,,,,1.0,,
3,6265,13.5823,,,,,,,,,,,,,,1.0,,
3,6266,20.2532,,,,,,,,,,,,,,1.0,,
3,6267,36.3236,,,,,,,,,,,,,,1.0,,
3,6268,20.3734,,,,,,,,,,,,,,1.0,,
3,6269,15.9461,,,,,,,,,,,,,,1.0,,
3,6270,25.2347,,,,,,,,,,,,,,1.0,,
3,6271,11.4613,,,,,,,,,,,,,,1.0,,
3,6272,9.26608,,,,,,,,,,,,,,1.0,,
3,6273,9.9373,,,,,,,,,,,,,,1.0,,
3,6274,24.3668,,,,,,,,,,,,,,1.0,,
3,6275,12.879,,,,,,,,,,,,,,1.0,,
3,6276,12.5316,,,,,,,,,,,,,,1.0,,
3,6279,15.168,,,,,,,,,,,,,,1.0,,
3,6280,11.8882,,,,,,,,,,,,,,1.0,,
3,6281,17.2357,,,,,,,,,,,,,,1.0,,
3,6282,16.8237,,,,,,,,,,,,,,1.0,,
3,6284,6.11051,,,,,,,,,,,,,,1.0,,
3,6288,30.9605,,,,,,,,,,,,,,0.9739012601753287,,0.026098739824671265
3,6289,19.5788,,,,,,,,,,,,,,1.0,,
3,6294,39.2613,,,,,,,,,,,,,,0.9779829682477823,,0.022017031752217715
3,6296,16.5139,,,,,,,,,,,,,,1.0,,
3,6297,28.423,,,,,,,,,,,,,,1.0,,
3,6299,36.401,,,,,,,,,,,,,,0.998938579111237,,0.0010614208887630913
3,6300,14.8841,,,,,,,,,,,,,,1.0,,
3,6301,8.36107,,,,,,,,,,,,,,1.0,,
3,6303,13.5708,,,,,,,,,,,,,,1.0,,
3,6304,10.472,,,,,,,,,,,,,,1.0,,
3,6305,12.2066,,,,,,,,,,,,,,1.0,,
3,6306,25.7229,,,,,,,,,,,,,,1.0,,
3,6307,6.85284,,,,,,,,,,,,,,1.0,,
3,6308,10.7915,,,,,,,,,,,,,,1.0,,
3,6309,5.3176,,,,,,,,,,,,,,1.0,,
3,6310,10.4954,,,,,,,,,,,,,,1.0,,
3,6311,10.9938,,,,,,,,,,,,,,1.0,,
3,6312,12.0354,,,,,,,,,,,,,,1.0,,
3,6314,8.79292,,,,,,,,,,,,,,1.0,,
3,6315,11.6527,,,,,,,,,,,,,,1.0,,
3,6316,14.6075,,,,,,,,,,,,,,1.0,,
3,6317,8.81231,,,,,,,,,,,,,,1.0,,
3,6323,6.86895,,,,,,,,,,,,,,1.0,,
3,6325,2.5345,,,,,,,,,,,,,,1.0,,
3,6328,5.05035,,,,,,,,,,,,,,1.0,,
3,6332,6.5285,,,,,,,,,,,,,,1.0,,
3,6334,6.08697,,,,,,,,,,,,,,1.0,,
3,6335,10.5701,,,,,,,,,,,,,,1.0,,
3,6336,7.33544,,,,,,,,,,,,,,1.0,,
3,6337,9.93489,,,,,,,,,,,,,,1.0,,
3,6338,12.7601,,,,,,,,,,,,,,1.0,,
3,6340,7.81181,,,,,,,,,,,,,,1.0,,
3,6341,8.66391,,,,,,,,,,,,,,1.0,,
3,6349,19.8791,,,,,0.05291549521131911,,,,,,,,,0.7181040328540843,,0.22898047193459659
3,6354,11.1786,,,,,,,,,,,,,,1.0,,
3,6355,6.13348,,,,,,,,,,,,,,1.0,,
3,6356,8.08136,,,,,,,,,,,,,,1.0,,
3,6360,14.0023,,,,,,,,,,,,,,1.0,,
3,6361,5.7975,,,,,,,,,,,,,,1.0,,
3,6363,9.19159,,,,,,,,,,,,,,1.0,,
3,6365,8.1996,,,,,,,,,,,,,,1.0,,
3,6366,4.82031,,,,,,,,,,,,,,1.0,,
3,6368,3.84938,,,,,,,,,,,,,,1.0,,
3,6369,4.37829,,,,,,,,,,,,,,1.0,,
3,6374,10.7988,,,,,,,,,,,,,,1.0,,
3,6375,9.54712,,,,,,,,,,,,,,1.0,,
3,6376,13.0666,,,,,,,,,,,,,,1.0,,
3,6378,13.0785,,,,,0.11718306596397753,,,,,,,,,0.6982567904094514,,0.18456014362657094
3,6382,12.4565,,,,,,,,,,,,,,1.0,,
3,6407,30.3979,0.05943252870986222,,,,,,0.020043345041476715,,,,,,,0.9124729093490771,,0.008051216899583984
3,6427,12.1512,,,,,0.18224998130002243,,,,,,,,,0.744009773854938,,0.07374024484503952
3,6638,13.0869,,,,,,,,,,,,,,1.0,,
3,6839,12.2361,,,,,,,,,,,,,,1.0,,
3,6843,4.08312,,,,,0.1354328956154017,,,,,,,,,0.7081014912085467,,0.15646561317605157
3,6857,10.0098,0.00771383195946457,,,,0.15604628299175677,,,,,,,,,0.44918702261211524,,0.3870528624366634
3,6894,16.278,,,,,0.19851354368209562,,,,,,,,,0.7192662598600982,,0.08222019645780623
3,6896,11.6549,0.00446985446985447,,,,0.03968295218295218,,,,,,,,,0.7802754677754677,,0.17557172557172557
3,6897,10.9175,,,,,0.08917550793980998,,,,,,,,,0.8940988835725676,,0.016725608487622213
3,6933,34.271,0.0011263051889542587,,,,,,0.0033789155668627756,,,,,,,0.995494779244183,,
3,6934,54.7366,0.015915772239906416,,,,,,,,,,,,,0.977748339975276,,0.0063358877848176546
3,6935,54.6175,0.10238765914030959,,,,0.007704719868695381,,0.016277225746351414,,,,,,,0.7074646231646189,,0.16616577208002484
3,7000,15.7974,,,,,0.0732735898787559,,,,,,,,,0.8623951694062395,,0.06433124071500453
3,7001,19.8818,,,,,,,,,,,,,,1.0,,
3,7006,11.3505,,,,,,,,,,,,,,1.0,,
3,7010,7.08977,,,,,,,,,,,,,,1.0,,
3,7011,10.5897,,,,,,,,,,,,,,1.0,,
3,7012,6.64754,,,,,0.01753706698248571,,,,,,,,,0.8365636458878993,,0.1458992871296149
3,7013,3.87676,,,,,,,,,,,,,,0.9709822300331967,,0.029017769966803355
3,7014,8.467,,,,,,,,,,,,,,1.0,,
3,7015,15.1658,,,,,,,,,,,,,,1.0,,
3,7018,8.90599,,,,,,,,,,,,,,1.0,,
3,7040,15.2271,,,,,,,,,,,,,,1.0,,
3,7044,12.8388,,,,,,,,,,,,,,1.0,,
3,7048,7.84392,,,,,,,,,,,,,,1.0,,
3,7062,31.5489,,,,,,,,,,,,,,1.0,,
3,7110,26.9716,,,,,,,,,,,,,,1.0,,
3,7111,13.9937,,,,,,,,,,,,,,1.0,,
3,7112,12.7154,,,,,,,,,,,,,,1.0,,
3,7113,4.21399,,,,,,,,,,,,,,1.0,,
3,7114,13.1129,,,,,,,,,,,,,,1.0,,
3,7115,12.4295,,,,,,,,,,,,,,1.0,,
3,7116,7.8099,,,,,,,,,,,,,,1.0,,
3,7117,7.64057,,,,,,,,,,,,,,1.0,,
3,7118,9.52402,,,,,,,,,,,,,,1.0,,
3,7119,7.07162,,,,,,,,,,,,,,1.0,,
3,7120,10.5771,,,,,,,,,,,,,,1.0,,
3,7121,14.282,,,,,,,,,,,,,,1.0,,
3,7122,7.89083,,,,,,,,,,,,,,1.0,,
3,7123,10.4198,,,,,,,,,,,,,,1.0,,
3,7128,19.2547,,,,,,,,,,,,,,1.0,,
3,7129,9.18223,,,,,,,,,,,,,,1.0,,
3,7130,16.6779,,,,,,,,,,,,,,1.0,,
3,7131,9.67094,,,,,,,,,,,,,,1.0,,
3,7132,7.05933,,,,,,,,,,,,,,1.0,,
3,7133,14.8134,,,,,,,,,,,,,,1.0,,
3,7134,15.1188,,,,,,,,,,,,,,1.0,,
3,7135,4.18705,,,,,,,,,,,,,,1.0,,
3,7136,10.1286,,,,,,,,,,,,,,1.0,,
3,7137,7.37341,,,,,,,,,,,,,,1.0,,
3,7138,6.70318,,,,,,,,,,,,,,1.0,,
3,7139,10.9844,,,,,,,,,,,,,,1.0,,
3,7140,11.0655,,,,,,,,,,,,,,1.0,,
3,7141,12.3887,,,,,,,,,,,,,,1.0,,
3,7142,11.3263,,,,,,,,,,,,,,1.0,,
3,7143,21.5884,,,,,,,,,,,,,,1.0,,
3,7144,18.606,,,,,,,,,,,,,,1.0,,
3,7145,18.5361,,,,,,,,,,,,,,1.0,,
3,7146,16.9358,,,,,,,,,,,,,,1.0,,
3,7147,9.66615,,,,,,,,,,,,,,1.0,,
3,7148,6.01607,,,,,,,,,,,,,,1.0,,
3,7149,10.9562,,,,,,,,,,,,,,1.0,,
3,7150,16.1035,,,,,,,,,,,,,,1.0,,
3,7151,14.1653,,,,,,,,,,,,,,1.0,,
3,7152,9.51235,,,,,,,,,,,,,,1.0,,
3,7153,6.11839,,,,,,,,,,,,,,1.0,,
3,7154,9.72991,,,,,,,,,,,,,,1.0,,
3,7155,5.22835,,,,,,,,,,,,,,1.0,,
3,7156,5.12985,,,,,,,,,,,,,,1.0,,
3,7157,3.72796,,,,,,,,,,,,,,1.0,,
3,7158,8.03739,,,,,,,,,,,,,,1.0,,
3,7159,7.38387,,,,,,,,,,,,,,1.0,,
3,7160,4.62796,,,,,,,,,,,,,,1.0,,
3,7161,7.46736,,,,,,,,,,,,,,1.0,,
3,7162,9.31539,,,,,,,,,,,,,,1.0,,
3,7163,3.88388,,,,,,,,,,,,,,1.0,,
3,7164,8.63237,,,,,,,,,,,,,,1.0,,
3,7165,3.90188,,,,,,,,,,,,,,1.0,,
3,7166,4.67569,,,,,,,,,,,,,,1.0,,
3,7167,10.7711,,,,,,,,,,,,,,1.0,,
3,7168,11.5039,,,,,,,,,,,,,,1.0,,
3,7169,21.7846,,,,,,,,,,,,,,1.0,,
3,7170,17.0282,,,,,,,,,,,,,,1.0,,
3,7171,4.98507,,,,,,,,,,,,,,1.0,,
3,7172,7.46136,,,,,,,,,,,,,,1.0,,
3,7173,10.3087,,,,,,,,,,,,,,1.0,,
3,7174,9.16446,,,,,,,,,,,,,,1.0,,
3,7175,9.0064,,,,,,,,,,,,,,1.0,,
3,7176,11.8457,,,,,,,,,,,,,,1.0,,
3,7177,6.29166,,,,,,,,,,,,,,1.0,,
3,7178,4.23663,,,,,,,,,,,,,,1.0,,
3,7179,7.36389,,,,,,,,,,,,,,1.0,,
3,7180,9.52365,,,,,,,,,,,,,,1.0,,
3,7181,6.08852,,,,,,,,,,,,,,1.0,,
3,7182,4.10925,,,,,,,,,,,,,,1.0,,
3,7183,11.1851,,,,,,,,,,,,,,1.0,,
3,7184,6.33369,,,,,,,,,,,,,,1.0,,
3,7185,5.05114,,,,,,,,,,,,,,1.0,,
3,7186,2.49714,,,,,,,,,,,,,,1.0,,
3,7187,4.90569,,,,,,,,,,,,,,1.0,,
3,7189,10.4181,,,,,,,,,,,,,,1.0,,
3,7190,7.48132,,,,,,,,,,,,,,1.0,,
3,7191,7.0223,,,,,,,,,,,,,,1.0,,
3,7192,6.83535,,,,,,,,,,,,,,1.0,,
3,7193,6.27239,,,,,,,,,,,,,,1.0,,
3,7194,7.33642,,,,,,,,,,,,,,1.0,,
3,7195,18.365,,,,,,,,,,,,,,1.0,,
3,7196,21.2445,,,,,,,,,,,,,,1.0,,
3,7197,10.9425,,,,,,,,,,,,,,1.0,,
3,7198,14.5645,,,,,,,,,,,,,,1.0,,
3,7199,5.6454,,,,,,,,,,,,,,1.0,,
3,7200,13.4847,,,,,,,,,,,,,,1.0,,
3,7201,14.5258,,,,,,,,,,,,,,1.0,,
3,7202,7.58999,,,,,,,,,,,,,,1.0,,
3,7203,8.90167,,,,,,,,,,,,,,1.0,,
3,7204,6.78064,,,,,,,,,,,,,,1.0,,
3,7205,14.0723,,,,,,,,,,,,,,1.0,,
3,7213,7.16128,,,,,,,,,,,,,,1.0,,
3,7214,11.9965,,,,,,,,,,,,,,1.0,,
3,7215,10.8072,,,,,,,,,,,,,,1.0,,
3,7217,8.37472,,,,,,,,,,,,,,1.0,,
3,7218,5.94007,,,,,,,,,,,,,,1.0,,
3,7219,9.23206,,,,,,,,,,,,,,1.0,,
3,7220,15.9595,,,,,,,,,,,,,,1.0,,
3,7221,14.1521,,,,,,,,,,,,,,1.0,,
3,7222,4.88059,,,,,,,,,,,,,,1.0,,
3,7223,10.6154,,,,,,,,,,,,,,1.0,,
3,7225,11.1479,,,,,,,,,,,,,,1.0,,
3,7226,18.147,,,,,,,,,,,,,,1.0,,
3,7227,19.0094,,,,,,,,,,,,,,1.0,,
3,7228,10.5217,,,,,,,,,,,,,,1.0,,
3,7229,10.4464,,,,,,,,,,,,,,1.0,,
3,7230,8.57811,,,,,,,,,,,,,,1.0,,
3,7231,6.02583,,,,,,,,,,,,,,1.0,,
3,7232,11.8987,,,,,,,,,,,,,,1.0,,
3,7233,13.2791,,,,,,,,,,,,,,1.0,,
3,7234,12.6552,,,,,,,,,,,,,,1.0,,
3,7235,11.3382,,,,,,,,,,,,,,1.0,,
3,7236,7.5751,,,,,,,,,,,,,,1.0,,
3,7238,10.9556,,,,,,,,,,,,,,1.0,,
3,7239,9.82006,,,,,,,,,,,,,,1.0,,
3,7240,11.2893,,,,,,,,,,,,,,1.0,,
3,7241,5.82068,,,,,,,,,,,,,,1.0,,
3,7242,5.12807,,,,,,,,,,,,,,1.0,,
3,7243,15.7834,,,,,,,,,,,,,,1.0,,
3,7244,15.7925,,,,,,,,,,,,,,1.0,,
3,7245,11.1936,,,,,,,,,,,,,,1.0,,
3,7246,8.466,,,,,,,,,,,,,,1.0,,
3,7247,14.7541,,,,,,,,,,,,,,1.0,,
3,7248,21.3804,,,,,,,,,,,,,,1.0,,
3,7250,10.1005,,,,,,,,,,,,,,1.0,,
3,7252,20.8132,,,,,,,,,,,,,,1.0,,
3,7253,10.3788,,,,,,,,,,,,,,1.0,,
3,7254,2.59593,,,,,,,,,,,,,,1.0,,
3,7255,3.7381,,,,,,,,,,,,,,1.0,,
3,7256,8.72547,,,,,,,,,,,,,,1.0,,
3,7257,11.319,,,,,,,,,,,,,,1.0,,
3,7258,9.01663,,,,,,,,,,,,,,1.0,,
3,7259,31.098,,,,,,,,,,,,,,1.0,,
3,7260,7.08879,,,,,,,,,,,,,,1.0,,
3,7261,10.0202,,,,,,,,,,,,,,1.0,,
3,7262,21.4813,,,,,,,,,,,,,,1.0,,
3,7263,16.2211,,,,,,,,,,,,,,1.0,,
3,7264,27.7555,,,,,,,,,,,,,,1.0,,
3,7265,11.3101,,,,,,,,,,,,,,1.0,,
3,7266,14.8767,,,,,,,,,,,,,,1.0,,
3,7267,45.5504,,,,,,,,,,,,,,1.0,,
3,7268,48.2641,,,,,,,,,,,,,,1.0,,
3,7269,13.244,,,,,,,,,,,,,,1.0,,
3,7270,15.7839,,,,,,,,,,,,,,1.0,,
3,7271,24.8704,,,,,,,,,,,,,,1.0,,
3,7272,11.6278,,,,,,,,,,,,,,1.0,,
3,7273,16.9523,,,,,,,,,,,,,,1.0,,
3,7274,24.4072,,,,,,,,,,,,,,1.0,,
3,7275,32.2042,,,,,,,,,,,,,,1.0,,
3,7278,27.2519,,,,,,,,,,,,,,1.0,,
3,7280,13.1773,,,,,,,,,,,,,,1.0,,
3,7281,10.9182,,,,,,,,,,,,,,1.0,,
3,7282,24.0243,,,,,,,,,,,,,,1.0,,
3,7286,9.19606,,,,,,,,,,,,,,1.0,,
3,7288,10.5488,,,,,,,,,,,,,,1.0,,
3,7289,12.327,,,,,,,,,,,,,,1.0,,
3,7290,23.4875,,,,,,,,,,,,,,1.0,,
3,7291,20.7609,,,,,,,,,,,,,,1.0,,
3,7292,8.06676,,,,,,,,,,,,,,1.0,,
3,7293,25.0596,,,,,,,,,,,,,,1.0,,
3,7294,21.5885,,,,,,,,,,,,,,1.0,,
3,7295,41.1859,,,,,,,,,,,,,,1.0,,
3,7296,18.2779,,,,,,,,,,,,,,1.0,,
3,7297,20.9023,,,,,,,,,,,,,,1.0,,
3,7298,17.5007,,,,,,,,,,,,,,1.0,,
3,7299,16.0836,,,,,,,,,,,,,,1.0,,
3,7300,11.3278,,,,,,,,,,,,,,1.0,,
3,7301,15.9569,,,,,,,,,,,,,,1.0,,
3,7302,25.4734,,,,,,,,,,,,,,1.0,,
3,7303,23.2108,,,,,,,,,,,,,,1.0,,
3,7304,22.6579,,,,,,,,,,,,,,1.0,,
3,7305,26.4472,,,,,,,,,,,,,,1.0,,
3,7306,17.6334,,,,,,,,,,,,,,1.0,,
3,7307,17.8309,,,,,,,,,,,,,,1.0,,
3,7308,22.0869,,,,,,,,,,,,,,1.0,,
3,7309,24.1193,,,,,,,,,,,,,,1.0,,
3,7310,24.2346,,,,,,,,,,,,,,1.0,,
3,7311,14.0807,,,,,,,,,,,,,,1.0,,
3,7312,10.9904,,,,,,,,,,,,,,1.0,,
3,7313,7.67347,,,,,,,,,,,,,,1.0,,
3,7314,15.9921,,,,,,,,,,,,,,1.0,,
3,7315,8.76952,,,,,,,,,,,,,,1.0,,
3,7316,15.5612,,,,,,,,,,,,,,1.0,,
3,7317,14.7886,,,,,,,,,,,,,,1.0,,
3,7319,12.9101,,,,,,,,,,,,,,1.0,,
3,7320,22.7089,,,,,,,,,,,,,,1.0,,
3,7321,11.075,,,,,,,,,,,,,,1.0,,
3,7322,13.57,,,,,,,,,,,,,,1.0,,
3,7323,25.3526,,,,,,,,,,,,,,1.0,,
3,7324,15.6849,,,,,,,,,,,,,,1.0,,
3,7325,14.6971,,,,,,,,,,,,,,1.0,,
3,7326,5.28453,,,,,,,,,,,,,,1.0,,
3,7327,7.39657,,,,,,,,,,,,,,1.0,,
3,7329,5.41876,,,,,,,,,,,,,,1.0,,
3,7333,7.4701,,,,,,,,,,,,,,1.0,,
3,7334,4.76112,,,,,,,,,,,,,,1.0,,
3,7335,10.0174,,,,,,,,,,,,,,1.0,,
3,7336,8.5368,,,,,,,,,,,,,,1.0,,
3,7337,10.1894,,,,,,,,,,,,,,1.0,,
3,7338,4.69066,,,,,,,,,,,,,,1.0,,
3,7339,6.84876,,,,,,,,,,,,,,1.0,,
3,7340,7.12129,,,,,,,,,,,,,,1.0,,
3,7341,8.1029,,,,,,,,,,,,,,1.0,,
3,7342,5.68787,,,,,,,,,,,,,,1.0,,
3,7343,4.31656,,,,,,,,,,,,,,1.0,,
3,7344,4.5908,,,,,,,,,,,,,,1.0,,
3,7345,6.9708,,,,,,,,,,,,,,1.0,,
3,7347,6.81136,,,,,0.017006802721088433,,,,,,,,,0.9829931972789115,,
3,7348,9.42047,,,,,,,0.018149666425528493,,,,,,,0.9641990193714332,,0.01765131420303834
3,7349,11.1097,,,,,,,,,,,,,,1.0,,
3,7350,7.45743,,,,,,,,,,,,,,1.0,,
3,7351,5.98194,,,,,,,,,,,,,,1.0,,
3,7352,9.85477,,,,,,,,,,,,,,1.0,,
3,7361,8.44715,,,,,,,,,,,,,,1.0,,
3,7362,7.64787,,,,,,,,,,,,,,1.0,,
3,7363,5.00613,,,,,,,,,,,,,,1.0,,
3,7364,5.30665,,,,,,,,,,,,,,1.0,,
3,7365,9.05343,,,,,,,,,,,,,,1.0,,
3,7366,7.17354,,,,,,,,,,,,,,1.0,,
3,7367,3.89441,,,,,,,,,,,,,,1.0,,
3,11576,30.9003,,,,,,,,,,,,,,1.0,,
3,11577,17.0423,,,,,,,,,,,,,,1.0,,
3,11578,27.3495,,,,,,,,,,,,,,1.0,,
3,11579,18.7332,,,,,,,,,,,,,,1.0,,
3,11580,28.2619,,,,,,,,,,,,,,1.0,,
3,11581,53.3343,,,,,,,,,,,,,,1.0,,
3,11582,17.1189,,,,,,,,,,,,,,1.0,,
3,11583,25.1502,,,,,,,,,,,,,,1.0,,
3,11584,15.3393,,,,,,,,,,,,,,1.0,,
3,11585,8.97876,,,,,,,,,,,,,,1.0,,
3,11586,24.2723,,,,,,,,,,,,,,1.0,,
3,11587,23.5817,,,,,,,,,,,,,,1.0,,
3,11588,28.5488,,,,,,,,,,,,,,1.0,,
3,11589,13.4641,,,,,,,,,,,,,,1.0,,
3,11590,8.80089,,,,,,,,,,,,,,1.0,,
3,11591,26.6802,,,,,,,,,,,,,,1.0,,
3,11592,8.35127,,,,,,,,,,,,,,1.0,,
3,11594,26.7052,,,,,,,,,,,,,,1.0,,
3,11595,6.09869,,,,,,,,,,,,,,1.0,,
3,11596,8.40563,,,,,,,,,,,,,,1.0,,
3,11597,11.673,,,,,,,,,,,,,,1.0,,
3,11598,9.5186,,,,,,,,,,,,,,1.0,,
3,11599,5.9602,,,,,,,,,,,,,,1.0,,
3,11600,6.22935,,,,,,,,,,,,,,1.0,,
3,11601,7.05125,,,,,,,,,,,,,,1.0,,
3,11603,6.70736,,,,,,,,,,,,,,1.0,,
3,11604,12.1627,,,,,,,,,,,,,,1.0,,
3,11605,9.15049,,,,,,,,,,,,,,1.0,,
3,11606,8.43994,,,,,,,,,,,,,,1.0,,
3,11607,8.60514,,,,,,,,,,,,,,1.0,,
3,11608,9.73459,,,,,,,,,,,,,,1.0,,
3,11609,19.3484,,,,,,,,,,,,,,1.0,,
3,11610,15.0383,,,,,,,,,,,,,,1.0,,
3,11611,13.8202,,,,,,,,,,,,,,1.0,,
3,11612,7.53928,,,,,,,,,,,,,,1.0,,
3,11613,8.78654,,,,,,,,,,,,,,1.0,,
3,11614,7.67216,,,,,,,,,,,,,,1.0,,
3,11619,14.1893,,,,,,,,,,,,,,1.0,,
3,11625,9.8173,,,,,,,,,,,,,,1.0,,
3,11626,8.33214,,,,,,,,,,,,,,1.0,,
3,11628,71.3887,,,,,,,,,,,,,,1.0,,
3,11629,21.1396,,,,,,,,,,,,,,1.0,,
3,11630,22.4205,,,,,,,,,,,,,,1.0,,
3,11633,44.1069,,,,,,,,,,,,,,1.0,,
3,11634,11.2304,,,,,,,,,,,,,,1.0,,
3,11635,14.5869,,,,,,,,,,,,,,1.0,,
3,11636,22.8271,,,,,,,,,,,,,,1.0,,
3,11639,28.3157,,,,,,,,,,,,,,1.0,,
3,11644,10.319,,,,,0.09532442469078045,,0.023217053130208488,,,,,,,0.7681803561507646,,0.11327816602824646
3,11747,101.433,,,,,,,,,,,,,,1.0,,
3,11748,22.7095,,,,,,,,,,,,,,1.0,,
3,11758,56.4498,,,,,,,,,,,,,,1.0,,
3,11759,33.9625,,,,,,,,,,,,,,1.0,,
3,11760,40.4335,,,,,,,,,,,,,,1.0,,
3,11761,52.6289,,,,,,,,,,,,,,1.0,,
3,11786,37.8093,,,,,,,,,,,,,,1.0,,
3,11787,74.5969,,,,,,,,,,,,,,1.0,,
3,11788,53.0239,,,,,0.00384558539302849,,,,,,,,,0.9961544146069715,,
3,11789,19.2024,,,,,3.92480081635857E-5,,,,,,,,,0.9999607519918364,,
3,11801,76.8373,,,,,,,,,,,,,,1.0,,
3,11802,34.8486,,,,,,,,,,,,,,1.0,,
3,11811,24.12,,,,,,,,,,,,,,1.0,,
3,11812,11.9405,,,,,,,,,,,,,,1.0,,
3,11815,43.0367,,,,,,,,,,,,,,1.0,,
3,11816,45.3987,,,,,,,,,,,,,,1.0,,
3,11817,10.9879,,,,,,,,,,,,,,1.0,,
3,11819,127.874,,,,,,,,,,,,,,1.0,,
3,11820,38.9603,,,,,,,,,,,,,,1.0,,
3,11821,113.708,,,,,0.001689681677224416,,,,,,,,,0.9983103183227756,,
3,11823,114.079,,,,,,,,,,,,,,1.0,,
3,11827,108.624,,,,,0.029000542286563073,,3.5366514983613506E-4,,,,,,,0.9695847971140924,,0.001060995449508405
3,11828,108.164,,,,,,,,,,,,,,1.0,,
3,11829,39.7835,,,,,,,,,,,,,,1.0,,
3,11843,26.3005,,,,,,,,,,,,,,1.0,,
3,3,4.69362,,,,,,,,,,,,,,1.0,,
3,4,24.9037,,,,,,,,,,,,,,1.0,,
3,5,14.6531,,,,,,,,,,,,,,1.0,,
3,6,71.783,0.047662739241766554,,,,5.37858941746713E-4,,0.009681460951440833,,,,,,,0.9286545933153626,,0.013463347549683407
3,27,9.84411,,,,,,,,,,,,,,1.0,,
3,28,9.14774,,,,,,,,,,,,,,1.0,,
3,29,18.5768,,,,,,,,,,,,,,1.0,,
3,39,32.1354,,,,,,,,,,,,,,1.0,,
3,40,7.24142,,,,,,,,,,,,,,1.0,,
3,42,19.5803,,,,,,,,,,,,,,1.0,,
3,72,24.9073,,,,,,,,,,,,,,1.0,,
3,77,223.298,,,,,0.010329141817091833,,,,,,,,,0.9896708581829081,,
3,96,93.9841,,,,,,,,,,,,,,1.0,,
3,102,25.1266,,,,,,,,,,,,,,1.0,,
3,103,9.6328,,,,,,,,,,,,,,1.0,,
3,104,43.817,,,,,,,,,,,,,,1.0,,
3,105,13.0651,,,,,,,,,,,,,,1.0,,
3,124,14.2747,,,,,,,,,,,,,,1.0,,
3,129,7.61675,,,,,,,,,,,,,,1.0,,
3,130,28.2886,,,,,,,,,,,,,,1.0,,
3,131,9.42141,,,,,,,,,,,,,,1.0,,
3,132,5.12906,,,,,,,,,,,,,,1.0,,
3,133,18.0596,,,,,,,,,,,,,,1.0,,
3,138,33.5631,,,,,,,,,,,,,,1.0,,
3,172,9.50267,,,,,,,,,,,,,,0.983751752262011,,0.01624824773798904
3,173,20.0214,,,,,,,,,,,,,,1.0,,
3,175,13.8208,,,,,,,,,,,,,,1.0,,
3,176,6.44263,,,,,,,,,,,,,,1.0,,
3,178,22.2593,,,,,,,,,,,,,,1.0,,
3,179,16.1035,,,,,,,,,,,,,,1.0,,
3,180,23.2789,,,,,,,,,,,,,,1.0,,
3,181,24.3488,,,,,,,,,,,,,,1.0,,
3,183,12.2746,,,,,0.04402298567094977,,,,,,,,,0.9559770143290502,,
3,193,72.4987,,,,,,,,,,,,,,1.0,,
3,195,8.11063,,,,,,,,,,,,,,1.0,,
3,198,12.11,,,,,,,,,,,,,,1.0,,
3,199,11.9667,,,,,,,,,,,,,,1.0,,
3,200,9.2032,,,,,,,,,,,,,,1.0,,
3,203,10.7554,,,,,,,,,,,,,,1.0,,
3,204,25.4547,,,,,,,,,,,,,,1.0,,
3,232,21.3017,,,,,,,,,,,,,,1.0,,
3,236,17.1584,,,,,,,,,,,,,,1.0,,
3,237,40.0678,,,,,,,,,,,,,,1.0,,
3,240,36.9613,,,,,,,,,,,,,,1.0,,
3,242,47.9841,,,,,,,,,,,,,,1.0,,
3,249,57.8178,,,,,,,,,,,,,,1.0,,
3,250,7.59294,,,,,,,,,,,,,,1.0,,
3,251,6.5389,,,,,,,,,,,,,,1.0,,
3,283,8.67573,,,,,,,,,,,,,,1.0,,
3,380,15.0543,,,,,,,,,,,,,,1.0,,
3,381,23.8581,,,,,,,,,,,,,,1.0,,
3,419,7.51263,,,,,,,,,,,,,,1.0,,
3,422,4.17559,,,,,,,,,,,,,,1.0,,
3,423,4.98096,,,,,,,,,,,,,,1.0,,
3,424,7.20279,,,,,,,,,,,,,,1.0,,
