SS_GROUP,Village,Surface,Agro_1,Agro_12,Agro_13,Agro_14,Agro_15,Agro_16,Agro_2,Agro_3,Agro_4,Agro_5,Agro_6,Agro_7,Agro_8,Agro_9
2,11038,48.7141,,,,,,,,1.0,,,,,,
2,11039,131.435,,,,,0.6250585636646206,,,,0.3749414363353794,,,,,
2,11040,91.4816,,,,,1.0,,,,,,,,,
2,11043,173.437,,,,,0.7410789029711146,,,0.17762025926538932,0.08130083776349616,,,,,
2,11044,195.442,,,,,0.26498486326671156,,,0.032981992526950894,0.7020331442063376,,,,,
2,11046,33.044,,,,,,,,,1.0,,,,,
2,11047,18.5908,,,,,0.048158312694346256,,,,0.9518416873056538,,,,,
2,11048,18.254,,,,,0.028234229431782252,,,0.02034352162351468,0.9514222489447031,,,,,
2,11050,155.22,,,,,3.6320798151366396E-4,,,0.7645700967044297,0.23506669531405675,,,,,
2,11051,37.6941,,,,,,,,0.12877268414541873,0.8712273158545812,,,,,
2,11052,33.8945,,,,,0.7411148651279523,,,0.10264226172530759,0.15624287314674007,,,,,
2,11054,100.595,,,,,,,,1.0,,,,,,
2,11056,9.09323,,,,,5.806020843614829E-5,,,0.9999419397915639,,,,,,
2,11235,31.6977,1.0,,,,,,,,,,,,,
2,11246,15.6709,0.9536601632945924,,0.046339836705407575,,,,,,,,,,,
2,11247,44.326,1.0,,,,,,,,,,,,,
2,11248,64.334,0.7096563704232214,,,,0.2903436295767786,,,,,,,,,
2,11249,29.826,0.8584223156355432,,0.14157768436445684,,,,,,,,,,,
2,11250,45.3902,1.0,,,,,,,,,,,,,
2,11251,50.9739,0.35804110296762626,,,,0.6419588970323739,,,,,,,,,
2,11253,16.9176,0.9999108269463133,,,,8.917305368663695E-5,,,,,,,,,
2,11254,17.4093,0.9353905016107961,,,,0.06460949838920388,,,,,,,,,
2,11265,28.2111,1.0,,,,,,,,,,,,,
2,11266,12.4826,1.0,,,,,,,,,,,,,
2,11267,16.8054,1.0,,,,,,,,,,,,,
2,11272,22.974,0.17727311536996418,,,,0.8227268846300358,,,,,,,,,
2,11273,13.7067,,,,,1.0,,,,,,,,,
2,11274,12.1553,0.5632981116852085,,,,0.43670188831479145,,,,,,,,,
2,11280,34.1444,1.0,,,,,,,,,,,,,
2,11283,37.5475,0.10284157189234158,,,,0.8971584281076583,,,,,,,,,
2,11287,11.6411,1.0,,,,,,,,,,,,,
2,11288,15.9371,1.0,,,,,,,,,,,,,
2,11289,17.4217,1.0,,,,,,,,,,,,,
2,11291,15.3215,1.0,,,,,,,,,,,,,
2,11292,20.0716,0.9537652186983316,,,,0.04623478130166843,,,,,,,,,
2,11295,47.2496,0.8370826483431288,,,,0.16291735165687118,,,,,,,,,
2,11303,19.4309,1.0,,,,,,,,,,,,,
2,11306,26.7179,1.0,,,,,,,,,,,,,
2,11358,25.3927,,,,,1.0,,,,,,,,,
2,11373,10.2295,,,,,1.0,,,,,,,,,
2,11374,7.39364,,,,,1.0,,,,,,,,,
2,11379,11.1248,,,,,1.0,,,,,,,,,
2,11380,14.3683,,,,,1.0,,,,,,,,,
2,11382,11.5295,,,,,1.0,,,,,,,,,
2,11383,12.7222,,,,,1.0,,,,,,,,,
2,11384,10.9798,,,,,1.0,,,,,,,,,
2,11385,8.44573,,,,,1.0,,,,,,,,,
2,11386,6.68487,,,,,1.0,,,,,,,,,
2,11388,29.0738,,,,,1.0,,,,,,,,,
2,11390,18.9762,,,,,1.0,,,,,,,,,
2,11391,11.4312,,,,,1.0,,,,,,,,,
2,11393,17.7485,,,,,1.0,,,,,,,,,
2,11394,13.103,,,,,1.0,,,,,,,,,
2,11437,119.152,,,,,0.962052776736083,0.03794722326391697,,,,,,,,
2,11545,16.4818,,,,,1.0,,,,,,,,,
3,7678,6.41877,,,1.0,,,,,,,,,,,
3,7684,2.75333,,,1.0,,,,,,,,,,,
3,7685,7.97786,,,1.0,,,,,,,,,,,
3,7686,7.69815,,,1.0,,,,,,,,,,,
3,7687,33.1482,,,1.0,,,,,,,,,,,
3,7688,16.3703,,,1.0,,,,,,,,,,,
3,7689,11.8604,,,1.0,,,,,,,,,,,
3,7690,11.6106,,,1.0,,,,,,,,,,,
3,7691,18.4782,,,1.0,,,,,,,,,,,
3,7692,19.7744,,,1.0,,,,,,,,,,,
3,7693,9.2634,,,1.0,,,,,,,,,,,
3,7697,21.5901,,,1.0,,,,,,,,,,,
3,7698,9.2577,,,1.0,,,,,,,,,,,
3,7699,7.32072,,,1.0,,,,,,,,,,,
3,7700,5.5108,,,1.0,,,,,,,,,,,
3,7701,6.77591,,,1.0,,,,,,,,,,,
3,7702,5.2204,,,1.0,,,,,,,,,,,
3,7704,20.6662,,,1.0,,,,,,,,,,,
3,7705,20.0201,,,1.0,,,,,,,,,,,
3,7706,55.2376,,,1.0,,,,,,,,,,,
3,7708,18.8728,,,1.0,,,,,,,,,,,
3,7709,41.9304,,,1.0,,,,,,,,,,,
3,7710,46.6763,,,1.0,,,,,,,,,,,
3,7711,58.0784,,,1.0,,,,,,,,,,,
3,7713,25.2131,,,1.0,,,,,,,,,,,
3,7715,10.878,,,1.0,,,,,,,,,,,
3,7717,15.3704,,,1.0,,,,,,,,,,,
3,7718,14.3842,,,1.0,,,,,,,,,,,
3,7719,11.2582,,,1.0,,,,,,,,,,,
3,7720,18.6008,,,1.0,,,,,,,,,,,
3,7721,24.168,,,1.0,,,,,,,,,,,
3,7722,32.8971,,,1.0,,,,,,,,,,,
3,7723,21.8658,,,1.0,,,,,,,,,,,
3,7724,24.5827,,,1.0,,,,,,,,,,,
3,7725,27.6102,,,1.0,,,,,,,,,,,
3,7726,23.389,,,1.0,,,,,,,,,,,
3,7727,10.0921,,,1.0,,,,,,,,,,,
3,7728,6.54542,,,1.0,,,,,,,,,,,
3,7730,7.96964,,,1.0,,,,,,,,,,,
3,7731,21.129,,,1.0,,,,,,,,,,,
3,7732,20.9872,,,1.0,,,,,,,,,,,
3,7733,30.3102,,,1.0,,,,,,,,,,,
3,7734,14.6156,,,1.0,,,,,,,,,,,
3,7735,23.5326,,,1.0,,,,,,,,,,,
3,7736,31.4499,,,1.0,,,,,,,,,,,
3,7737,12.7312,,,1.0,,,,,,,,,,,
3,7738,13.1382,,,1.0,,,,,,,,,,,
3,7739,15.2529,,,1.0,,,,,,,,,,,
3,7740,21.9799,,,1.0,,,,,,,,,,,
3,7741,21.7447,,,1.0,,,,,,,,,,,
3,7742,16.6209,,,1.0,,,,,,,,,,,
3,7743,24.4938,,,1.0,,,,,,,,,,,
3,7744,19.7467,,,1.0,,,,,,,,,,,
3,7745,13.5026,,,1.0,,,,,,,,,,,
3,7747,38.9388,,,1.0,,,,,,,,,,,
3,7748,34.702,,,1.0,,,,,,,,,,,
3,7779,16.5263,,,0.10557934018635956,,,,,,,,0.8944206598136404,,,
3,7780,14.3618,,,1.0,,,,,,,,,,,
3,7781,26.4343,,,1.0,,,,,,,,,,,
3,7796,5.49066,,,0.6928097817845967,,,,,,,,0.3071902182154033,,,
3,7797,7.55252,,,0.9864419348050464,,,,,,,,0.01355806519495355,,,
3,7798,6.74408,,,0.5070002076213884,,,,,,,,0.49299979237861163,,,
3,7799,8.6727,,,1.0,,,,,,,,,,,
3,7800,9.25293,,,1.0,,,,,,,,,,,
3,7801,10.3971,,,1.0,,,,,,,,,,,
3,7802,5.6053,,,1.0,,,,,,,,,,,
3,7803,7.74844,,,1.0,,,,,,,,,,,
3,7804,9.38536,,,1.0,,,,,,,,,,,
3,7805,4.79651,,,1.0,,,,,,,,,,,
3,7807,11.0073,,,1.0,,,,,,,,,,,
3,7808,10.0941,,,1.0,,,,,,,,,,,
3,7809,13.802,,,1.0,,,,,,,,,,,
3,7810,8.80654,,,1.0,,,,,,,,,,,
3,7811,8.80943,,,1.0,,,,,,,,,,,
3,7812,9.80412,,,1.0,,,,,,,,,,,
3,7813,6.96074,,,1.0,,,,,,,,,,,
3,7814,7.33438,,,1.0,,,,,,,,,,,
3,7815,12.274,,,1.0,,,,,,,,,,,
3,7816,12.4005,,,,,,,,,,,1.0,,,
3,7817,3.7272,,,0.6761026724067907,,,,,,,,0.3238973275932094,,,
3,7818,15.0088,,,0.18588731840392114,,,,,,,,0.8141126815960789,,,
3,7819,15.0241,,,1.0,,,,,,,,,,,
3,7820,20.9105,,,0.6069016806357753,,,,,,,,0.3930983193642247,,,
3,7821,16.7168,,,0.00908261718794205,,,,,,,,0.990917382812058,,,
3,7822,9.28978,,,0.9584767335301904,,,,,,,,0.04152326646980958,,,
3,7823,9.7194,,,0.8621179566226043,,,,,,,,0.13788204337739576,,,
3,7824,6.42631,,,1.0,,,,,,,,,,,
3,7825,7.57757,,,1.0,,,,,,,,,,,
3,7826,3.9925,,,1.0,,,,,,,,,,,
3,7827,6.98737,,,1.0,,,,,,,,,,,
3,7828,6.13514,,,1.0,,,,,,,,,,,
3,7829,6.52208,,,1.0,,,,,,,,,,,
3,7830,10.3891,,,1.0,,,,,,,,,,,
3,7831,6.53065,,,1.0,,,,,,,,,,,
3,7832,7.3364,,,1.0,,,,,,,,,,,
3,7833,7.91974,,,1.0,,,,,,,,,,,
3,7834,4.41804,,,1.0,,,,,,,,,,,
3,7835,8.29909,,,1.0,,,,,,,,,,,
3,7836,8.47506,,,1.0,,,,,,,,,,,
3,11959,17.0892,,,,,0.2687724557497741,0.731227544250226,,,,,,,,
3,11960,18.0589,,,,,0.9914004785856896,0.008599521414310422,,,,,,,,
3,11961,8.05827,,,,,0.950825650328203,0.049174349671797006,,,,,,,,
3,11962,31.0355,,,,,0.07948073010493195,0.9205192698950679,,,,,,,,
3,11963,34.4001,,,,,1.0,,,,,,,,,
3,11964,63.8407,,,,,0.37673664305782617,0.6232633569421738,,,,,,,,
3,11965,42.3125,,,,,0.08574573355133094,0.9142542664486689,,,,,,,,
3,11966,37.2921,,,,,,1.0,,,,,,,,
3,11967,17.9063,,,,,0.0015040947137907612,0.9984959052862092,,,,,,,,
3,11968,25.0974,,,,,,1.0,,,,,,,,
3,11969,10.5209,,,,,1.0,,,,,,,,,
3,11970,14.8053,,,,,0.6098566180585943,0.39014338194140585,,,,,,,,
3,11972,13.3986,,,,,1.0,,,,,,,,,
3,11980,20.2007,,,,,1.0,,,,,,,,,
3,12060,52.4037,,,,,,0.27024132114562877,0.4089391984505792,0.32081948040379193,,,,,,
3,3685,4.68484,,,1.0,,,,,,,,,,,
3,3704,9.6904,,,1.0,,,,,,,,,,,
3,3705,6.56503,,,1.0,,,,,,,,,,,
3,3706,6.63428,,,1.0,,,,,,,,,,,
3,3708,8.7281,,,1.0,,,,,,,,,,,
3,3710,6.71879,,,1.0,,,,,,,,,,,
3,3712,5.88115,,,1.0,,,,,,,,,,,
3,3713,9.48814,,,1.0,,,,,,,,,,,
3,3714,6.64898,,,1.0,,,,,,,,,,,
3,3715,6.27028,,,1.0,,,,,,,,,,,
3,3727,12.0672,,,1.0,,,,,,,,,,,
3,3728,8.48161,,,1.0,,,,,,,,,,,
3,3735,5.62865,,,1.0,,,,,,,,,,,
3,3763,15.1869,,,0.8974586982260344,,,,,,,,0.1025413017739655,,,
3,3856,13.1702,,,0.1309186826350754,,,,,,,,,0.8690813173649247,,
3,3886,9.0687,,,0.0969498728416544,,,,,,,,,0.9030501271583457,,
3,3901,12.0617,,,,,,,,,,,,1.0,,
3,3902,6.93746,,,,,,,,,,,,1.0,,
3,3903,9.7653,,,,,,,,,,,,1.0,,
3,3904,5.91822,,,,,,,,,,,,1.0,,
3,3906,11.5584,,,,,,,,,,,,1.0,,
3,3907,14.071,,,,,,,,,,,,1.0,,
3,3908,14.0881,,,,,,,,,,,,1.0,,
3,3909,8.54473,,,0.006684598790913208,,,,,,,,,0.9933154012090868,,
3,3910,14.9427,,,,,,,,,,,,1.0,,
3,3911,8.87474,,,,,,,,,,,,1.0,,
3,3912,8.27943,,,,,,,,,,,,1.0,,
3,3915,6.13772,,,,,,,,,,,,1.0,,
3,3919,8.72121,,,,,,,,,,,,1.0,,
3,3921,7.97275,,,,,,,,,,,,1.0,,
3,3922,8.80236,,,,,,,,,,,,1.0,,
3,3923,15.2277,,,,,,,,,,,,1.0,,
3,3924,7.56734,,,0.1154372440617309,,,,,,,,,0.8845627559382692,,
3,3925,12.7749,,,0.9266023176340299,,,,,,,,,0.07339768236597004,,
3,3926,8.82387,,,1.0,,,,,,,,,,,
3,3927,12.9546,,,1.0,,,,,,,,,,,
3,3928,6.89832,,,0.05205131447989927,,,,,,,,,0.9479486855201007,,
3,3930,7.14965,,,0.5913160702059794,,,,,,,,,0.4086839297940207,,
3,3931,7.77734,,,1.0,,,,,,,,,,,
3,3932,15.2439,,,,,,,,,,,,1.0,,
3,3936,7.01084,,,,,,,,,,,,1.0,,
3,3937,12.1412,,,,,,,,,,,,1.0,,
3,3938,15.7061,,,,,,,,,,,,1.0,,
3,3939,8.69239,,,,,,,,,,,,1.0,,
3,3940,8.40274,,,,,,,,,,,,1.0,,
3,3941,10.3025,,,0.6133297494734672,,,,,,,,,0.38667025052653275,,
3,3942,11.0001,,,,,,,,,,,,1.0,,
3,3943,7.10798,,,0.004232583957812931,,,,,,,,,0.9957674160421871,,
3,3944,10.539,,,0.5909979444238443,,,,,,,,,0.4090020555761555,,
3,3945,18.1236,,,,,,,,,,,,1.0,,
3,3946,8.14109,,,1.0,,,,,,,,,,,
3,3947,8.56755,,,1.0,,,,,,,,,,,
3,3948,7.41577,,,1.0,,,,,,,,,,,
3,3949,9.79093,,,,,,,,,,,,1.0,,
3,3950,7.12065,,,,,,,,,,,,1.0,,
3,3951,10.0053,,,0.8723803530268105,,,,,,,,,0.1276196469731894,,
3,3952,12.3679,,,0.5765485599320371,,,,,,,,,0.4234514400679628,,
3,3953,10.9741,,,,,,,,,,,,1.0,,
3,3954,10.0467,,,0.7937815030865945,,,,,,,,,0.20621849691340544,,
3,3955,12.3922,,,0.17356221914755549,,,,,,,,,0.8264377808524445,,
3,3956,16.9662,,,,,,,,,,,,1.0,,
3,3957,15.5709,,,1.0,,,,,,,,,,,
3,3958,8.67997,,,1.0,,,,,,,,,,,
3,3959,8.6398,,,1.0,,,,,,,,,,,
3,3960,16.6354,,,1.0,,,,,,,,,,,
3,3961,14.1634,,,1.0,,,,,,,,,,,
3,3962,4.61413,,,1.0,,,,,,,,,,,
3,3963,6.89533,,,1.0,,,,,,,,,,,
3,3964,16.0986,,,,,,,,,,,,1.0,,
3,3965,7.68044,,,0.39166324983080475,,,,,,,,,0.6083367501691952,,
3,3966,2.90897,,,0.3095517637236485,,,,,,,,,0.6904482362763515,,
3,3967,7.47355,,,1.0,,,,,,,,,,,
3,3968,7.16031,,,0.47738704120842723,,,,,,,,,0.5226129587915728,,
3,3970,15.3991,,,,,,,,,,,,1.0,,
3,3971,11.8977,,,,,,,,,,,,1.0,,
3,3972,1.32614,,,,,,,,,,,,1.0,,
3,3973,4.25126,,,,,,,,,,,,1.0,,
3,3974,8.70261,,,,,,,,,,,,1.0,,
3,3975,10.0807,,,,,,,,,,,,1.0,,
3,3977,6.44656,,,,,,,,,,,,1.0,,
3,3978,18.4194,,,,,,,,,,,,1.0,,
3,3979,17.0631,,,,,,,,,,,,1.0,,
3,3980,21.9513,,,,,,,,,,,,1.0,,
3,3983,9.01583,,,,,,,,,,,,1.0,,
3,3984,13.718,,,,,,,,,,,,1.0,,
3,3985,21.9258,,,0.15722267388559272,,,,,,,,,0.8427773261144073,,
3,3987,21.3472,,,0.6628376793671779,,,,,,,,,0.33716232063282225,,
3,3990,10.6492,,,0.7904873191568192,,,,,,,,,0.20951268084318087,,
3,3999,28.5914,,,1.0,,,,,,,,,,,
3,4006,27.8061,,,1.0,,,,,,,,,,,
3,4007,14.5774,,,1.0,,,,,,,,,,,
3,4010,41.4925,,,1.0,,,,,,,,,,,
3,4012,12.6169,,,1.0,,,,,,,,,,,
3,4013,19.7145,,,1.0,,,,,,,,,,,
3,4038,92.2813,,,0.19925212687209756,,,,,,,,,,,0.8007478731279025
3,4121,17.8597,,,,,,,,,,,,,,1.0
3,4126,14.782,,,,,,,,,,,,,,1.0
3,4133,17.9826,,,,,,,,,,,,,,1.0
3,4134,10.4977,,,,,,,,,,,,,,1.0
3,4137,10.4684,,,,,,,,,,,,,,1.0
3,4138,15.6907,,,,,,,,,,,,,,1.0
3,4139,17.97,,,,,,,,,,,,,,1.0
3,4140,17.0277,,,,,,,,,,,,,,1.0
3,4141,27.9405,,,,,,,,,,,,,,1.0
3,4142,19.3298,,,,,,,,,,,,,,1.0
3,4143,15.867,,,,,,,,,,,,,,1.0
3,4144,16.7269,,,,,,,,,,,,,,1.0
3,4145,15.8659,,,,,,,,,,,,,,1.0
3,4147,27.9031,,,,,,,,,,,,,,1.0
3,4148,26.861,,,,,,,,,,,,,,1.0
3,4149,21.364,,,,,,,,,,,,,,1.0
3,4152,10.0034,,,,,,,,,,,,,,1.0
3,4167,95.8632,,,0.7076435768555843,,,,,,,,,,,0.2923564231444157
3,4170,16.2404,,,1.0,,,,,,,,,,,
3,4175,9.50757,,,1.0,,,,,,,,,,,
3,4178,19.0828,,,1.0,,,,,,,,,,,
3,4179,4.26313,,,1.0,,,,,,,,,,,
3,4180,27.7831,,,1.0,,,,,,,,,,,
3,4181,28.7575,,,1.0,,,,,,,,,,,
3,4182,71.7634,,,1.0,,,,,,,,,,,
3,4183,33.5549,,,1.0,,,,,,,,,,,
3,4184,94.865,,,1.0,,,,,,,,,,,
3,4186,31.3703,,,1.0,,,,,,,,,,,
3,4187,17.0524,,,1.0,,,,,,,,,,,
3,4189,19.0342,,,1.0,,,,,,,,,,,
3,4191,21.4546,,,1.0,,,,,,,,,,,
3,4192,12.1265,,,1.0,,,,,,,,,,,
3,4193,26.5124,,,1.0,,,,,,,,,,,
3,4195,13.8143,,,1.0,,,,,,,,,,,
3,4197,13.1648,,,1.0,,,,,,,,,,,
3,4198,19.6192,,,1.0,,,,,,,,,,,
3,4200,16.0034,,,1.0,,,,,,,,,,,
3,4201,16.2683,,,1.0,,,,,,,,,,,
3,4202,6.49277,,,,,,,,,,,,1.0,,
3,4203,7.56304,,,0.25394987468671676,,,,,,,,,0.7460501253132832,,
3,4205,2.6655,,,0.00900465169210635,,,,,,,,,0.9909953483078936,,
3,4206,6.47005,,,0.5434207981432534,,,,,,,,,0.45657920185674666,,
3,4207,8.10891,,,0.9770548057278835,,,,,,,,,0.022945194272116536,,
3,4208,6.43332,,,0.1852015584752406,,,,,,,,,0.8147984415247593,,
3,4209,11.9543,,,1.0,,,,,,,,,,,
3,4210,6.29942,,,0.9526948919875732,,,,,,,,,0.047305108012426864,,
3,4211,15.9378,,,0.7672430407998649,,,,,,,,,0.23275695920013514,,
3,4212,5.62163,,,,,,,,,,,,1.0,,
3,4214,5.05779,,,,,,,,,,,,1.0,,
3,4217,14.7619,,,,,,,,,,,,1.0,,
3,4218,9.2229,,,,,,,,,,,,1.0,,
3,4219,10.2457,,,,,,,,,,,,1.0,,
3,4220,14.5009,,,0.005666811366049343,,,,,,,,,0.9943331886339507,,
3,4221,14.1503,,,,,,,,,,,,1.0,,
3,4222,19.0191,,,,,,,,,,,,1.0,,
3,4223,30.3047,,,,,,,,,,,,1.0,,
3,4224,10.3397,,,,,,,,,,,,1.0,,
3,4225,10.2584,,,,,,,,,,,,1.0,,
3,4226,9.35491,,,0.003802805481229223,,,,,,,,,0.9961971945187709,,
3,4227,9.49046,,,,,,,,,,,,1.0,,
3,4228,5.33449,,,,,,,,,,,,1.0,,
3,4229,4.04319,,,,,,,,,,,,1.0,,
3,4230,10.9807,,,,,,,,,,,,1.0,,
3,4231,41.9726,,,,,,,,,,,,1.0,,
3,4236,5.44785,,,,,,,,,,,,1.0,,
3,4239,10.9139,,,0.4908547174791947,,,,,,,,,0.5091452825208053,,
3,4240,6.5938,,,1.0,,,,,,,,,,,
3,4243,16.8985,,,0.03523861441445081,,,,,,,,,0.9647613855855492,,
3,4244,16.0726,,,0.6837315721193535,,,,,,,,,0.31626842788064635,,
3,4245,16.5024,,,,,,,,,,,,1.0,,
3,4246,10.7427,,,,,,,,,,,,1.0,,
3,4249,11.0536,,,,,,,,,,,,1.0,,
3,4252,9.33139,,,,,,,,,,,,1.0,,
3,4254,8.77666,,,,,,,,,,,,1.0,,
3,4258,17.7418,,,1.0,,,,,,,,,,,
3,4260,14.9626,,,1.0,,,,,,,,,,,
3,4261,18.9574,,,0.6817794525315315,,,,,,,,,0.31822054746846845,,
3,4263,7.35053,,,0.9790087162824281,,,,,,,,,0.02099128371757181,,
3,4264,38.0181,,,1.0,,,,,,,,,,,
3,4265,7.20987,,,0.95504117282068,,,,,,,,,0.04495882717931999,,
3,4266,12.3552,,,1.0,,,,,,,,,,,
3,4267,19.3531,,,1.0,,,,,,,,,,,
3,4268,14.0514,,,0.8379823287796928,,,,,,,,,0.1620176712203073,,
3,4269,7.10866,,,1.0,,,,,,,,,,,
3,4270,5.03863,,,1.0,,,,,,,,,,,
3,4271,6.88713,,,0.9538488638365334,,,,,,,,,0.0461511361634666,,
3,4272,11.1911,,,0.9791446459061711,,,,,,,,,0.0208553540938288,,
3,4424,10.0152,,,0.1818464101787338,,,,,,,,0.8181535898212663,,,
3,4429,13.6677,,,1.0,,,,,,,,,,,
3,4430,9.22991,,,1.0,,,,,,,,,,,
3,4431,11.7002,,,1.0,,,,,,,,,,,
3,4432,11.8548,,,1.0,,,,,,,,,,,
3,4433,14.1603,,,1.0,,,,,,,,,,,
3,4434,17.4613,,,1.0,,,,,,,,,,,
3,4436,17.2866,,,1.0,,,,,,,,,,,
3,4437,16.0726,,,1.0,,,,,,,,,,,
3,4439,21.7579,,,1.0,,,,,,,,,,,
3,4444,7.86033,,,1.0,,,,,,,,,,,
3,4449,9.72653,,,1.0,,,,,,,,,,,
3,4450,17.2321,,,1.0,,,,,,,,,,,
3,4451,18.2541,,,1.0,,,,,,,,,,,
3,4452,8.35853,,,1.0,,,,,,,,,,,
3,4453,13.5423,,,1.0,,,,,,,,,,,
3,4454,14.908,,,1.0,,,,,,,,,,,
3,4455,15.9747,,,1.0,,,,,,,,,,,
3,4456,14.8903,,,1.0,,,,,,,,,,,
3,4457,31.4219,,,1.0,,,,,,,,,,,
3,4458,20.7468,,,1.0,,,,,,,,,,,
3,4459,11.2854,,,1.0,,,,,,,,,,,
3,4460,6.9908,,,1.0,,,,,,,,,,,
3,4461,9.44365,,,1.0,,,,,,,,,,,
3,4462,10.1815,,,1.0,,,,,,,,,,,
3,4623,6.25328,,,1.0,,,,,,,,,,,
3,4624,3.63278,,,1.0,,,,,,,,,,,
3,4625,3.88117,,,1.0,,,,,,,,,,,
3,4626,4.17116,,,0.701941350306888,,,,,,,0.29805864969311213,,,,
3,4627,6.1525,,,0.25653208114570236,,,,,,,0.7434679188542976,,,,
3,4628,7.09012,,,1.0,,,,,,,,,,,
3,4629,24.6936,,,,,,,,,,1.0,,,,
3,4634,6.7061,,,,,,,,,,1.0,,,,
3,4635,7.53931,,,0.7482449258745197,,,,,,,0.25175507412548026,,,,
3,4637,5.04256,,,0.15885749515059472,,,,,,,0.8411425048494052,,,,
3,4642,7.05606,,,,,,,,,,1.0,,,,
3,4643,8.36697,,,0.8542817804670375,,,,,,,0.14571821953296255,,,,
3,4649,12.5309,,,,1.0,,,,,,,,,,
3,4650,5.76568,,,,1.0,,,,,,,,,,
3,5295,4.68231,,,1.0,,,,,,,,,,,
3,5296,2.67375,,,1.0,,,,,,,,,,,
3,5297,2.98483,,,1.0,,,,,,,,,,,
3,5298,4.53672,,,1.0,,,,,,,,,,,
3,5299,6.48382,,,1.0,,,,,,,,,,,
3,5300,9.85373,,,1.0,,,,,,,,,,,
3,5301,6.31624,,,1.0,,,,,,,,,,,
3,5302,2.05173,,,1.0,,,,,,,,,,,
3,5303,10.5547,,,1.0,,,,,,,,,,,
3,5304,4.44689,,,1.0,,,,,,,,,,,
3,5305,11.8622,,,1.0,,,,,,,,,,,
3,5306,8.64028,,,1.0,,,,,,,,,,,
3,5307,6.41892,,,1.0,,,,,,,,,,,
3,5308,8.62022,,,1.0,,,,,,,,,,,
3,5309,6.27881,,,1.0,,,,,,,,,,,
3,5310,5.26294,,,1.0,,,,,,,,,,,
3,5311,4.989,,,1.0,,,,,,,,,,,
3,5312,5.59222,,,1.0,,,,,,,,,,,
3,5313,7.96114,,,1.0,,,,,,,,,,,
3,5314,9.45041,,,1.0,,,,,,,,,,,
3,5315,13.302,,,1.0,,,,,,,,,,,
3,5316,4.61759,,,1.0,,,,,,,,,,,
3,5317,13.5446,,,1.0,,,,,,,,,,,
3,5318,13.4095,,,1.0,,,,,,,,,,,
3,5319,9.10755,,,1.0,,,,,,,,,,,
3,5320,25.5749,,,1.0,,,,,,,,,,,
3,5321,7.46095,,,1.0,,,,,,,,,,,
3,5322,8.74043,,,1.0,,,,,,,,,,,
3,5323,6.21913,,,1.0,,,,,,,,,,,
3,5324,11.7705,,,1.0,,,,,,,,,,,
3,5325,9.44735,,,1.0,,,,,,,,,,,
3,5326,7.28812,,,1.0,,,,,,,,,,,
3,5330,3.96958,,,1.0,,,,,,,,,,,
3,5331,7.59508,,,1.0,,,,,,,,,,,
3,5332,3.35634,,,1.0,,,,,,,,,,,
3,5333,4.31011,,,1.0,,,,,,,,,,,
3,5334,9.29572,,,1.0,,,,,,,,,,,
3,5335,7.4981,,,1.0,,,,,,,,,,,
3,5336,5.72382,,,1.0,,,,,,,,,,,
3,5337,4.46429,,,1.0,,,,,,,,,,,
3,5338,7.79652,,,1.0,,,,,,,,,,,
3,5339,4.81773,,,1.0,,,,,,,,,,,
3,5340,4.38305,,,1.0,,,,,,,,,,,
3,5341,8.44439,,,1.0,,,,,,,,,,,
3,5342,10.3035,,,1.0,,,,,,,,,,,
3,5343,7.25658,,,1.0,,,,,,,,,,,
3,5344,8.13243,,,1.0,,,,,,,,,,,
3,5345,9.00953,,,1.0,,,,,,,,,,,
3,5346,3.30447,,,1.0,,,,,,,,,,,
3,5347,4.31678,,,1.0,,,,,,,,,,,
3,5348,6.51292,,,1.0,,,,,,,,,,,
3,5349,6.68148,,,1.0,,,,,,,,,,,
3,5350,5.12324,,,1.0,,,,,,,,,,,
3,5351,4.40389,,,1.0,,,,,,,,,,,
3,5352,9.07676,,,1.0,,,,,,,,,,,
3,5354,6.07467,,,1.0,,,,,,,,,,,
3,5355,9.72645,,,1.0,,,,,,,,,,,
3,5356,5.35419,,,1.0,,,,,,,,,,,
3,5357,16.4576,,,1.0,,,,,,,,,,,
3,5358,14.6927,,,1.0,,,,,,,,,,,
3,5359,18.075,,,1.0,,,,,,,,,,,
3,5360,12.8462,,,1.0,,,,,,,,,,,
3,5361,9.55973,,,1.0,,,,,,,,,,,
3,5362,6.7911,,,1.0,,,,,,,,,,,
3,5363,4.63144,,,1.0,,,,,,,,,,,
3,5364,13.6526,,,1.0,,,,,,,,,,,
3,5365,10.5329,,,1.0,,,,,,,,,,,
3,5366,8.57686,,,1.0,,,,,,,,,,,
3,5367,6.52104,,,1.0,,,,,,,,,,,
3,5368,5.8259,,,1.0,,,,,,,,,,,
3,5369,14.5936,,,1.0,,,,,,,,,,,
3,5370,4.50853,,,1.0,,,,,,,,,,,
3,5371,15.6285,,,1.0,,,,,,,,,,,
3,5372,5.67985,,,1.0,,,,,,,,,,,
3,5373,7.79842,,,1.0,,,,,,,,,,,
3,5374,7.82867,,,1.0,,,,,,,,,,,
3,5375,8.83047,,,1.0,,,,,,,,,,,
3,5376,4.90076,,,1.0,,,,,,,,,,,
3,5377,18.1708,,,1.0,,,,,,,,,,,
3,5379,9.79286,,,1.0,,,,,,,,,,,
3,5380,7.7497,,,1.0,,,,,,,,,,,
3,5383,6.38393,,,1.0,,,,,,,,,,,
